MSNA_time,BP,ECG,MSNA_v,MSNA_filt,MSNA_v_zeroed,MSNA_vjust
596.4,-6.25e-5,0.2050039,0.1104253,-0.0012767365631895075,-0.0023961621711213023,0
596.44,-6.25e-5,-0.03965039,0.1188844,0.002235424681729886,0.004232003603778308,0
596.48,-6.640625e-5,-0.1893535,0.1211703,0.004218656348208534,0.006022189947133699,0
596.52,-5.859375e-5,-0.1673496,0.1186251,0.0043881615192401646,0.004026637903250771,0
596.56,-7.421875e-5,-0.1294648,0.117768,0.004243193155381785,0.0033548801397257897,0
596.6,-7.8125e-5,-0.1042637,0.1197685,0.0043033673477912635,0.004923482403448426,0
596.64,-5.859375e-5,-0.08595508,0.1183803,0.0040786910299154535,0.0038367477592726996,0
596.68,-7.8125e-5,-0.07829102,0.1182642,0.003500633357060487,0.0037477102992550903,0
596.72,-8.59375e-5,-0.07264062,0.1163401,0.0028126742167521855,0.002242126877429847,0
596.76,-7.03125e-5,-0.05750196,0.1172893,0.0019023138060357456,0.0029890336504031795,0
596.8,-6.640625e-5,-0.0456875,0.1141071,3.6010381010855957e-4,4.981584976125288e-4,0
596.84,-7.8125e-5,-0.03877734,0.1109893,-0.001469526557942025,-0.0019421602874415925,0
596.88,-8.203125e-5,-0.03580273,0.1084258,-0.0025563522838194185,-0.0039483170412599414,0
596.92,-7.421875e-5,-0.03397656,0.1102914,-0.002536773101787181,-0.0024835015890972757,0
596.96,-7.03125e-5,0.03343164,0.1110205,-0.002017206821689605,-0.0019098842748035325,0
597,-6.25e-5,-0.02567969,0.1110432,-0.0012769923694795067,-0.0018902556086216173,0
597.04,-6.25e-5,-0.05270898,0.1152121,-7.70619021700426e-4,0.001378928971233642,0
597.08,-6.25e-5,0.3224297,0.1112441,-0.0011473515811683513,-0.001729494285970106,0
597.12,-7.03125e-5,0.4851797,0.110055,-0.0013651513870109777,-0.002660046714345263,0
597.16,-5.46875e-5,-0.2034316,0.1125053,-4.781757463111701e-4,-7.384023223993393e-4,0
597.2,-5.46875e-5,-0.1676367,0.1158379,5.96522757916249e-4,0.0018746855767264503,0
597.24,-6.640625e-5,-0.0916836,0.1156298,6.239519478186348e-4,0.0017128151847389064,0
597.28,-6.25e-5,0.02795117,0.1126323,-3.264422644322658e-4,-6.351587293244287e-4,0
597.32,-7.03125e-5,0.1836719,0.1120564,-0.0015333647755549319,-0.0010851461505286914,0
597.36,-6.25e-5,0.2043867,0.1093944,-0.002680575406109854,-0.0031704217548025877,0
597.4,-6.640625e-5,-0.06299219,0.1079674,-0.0031823689149017838,-0.00428818631814925,0
597.44,-6.25e-5,-0.1928301,0.1090642,-0.0023771722277363626,-0.0034284353798899043,0
597.48,-4.296875e-5,-0.1706211,0.1137021,-7.650483302993774e-4,2.0634200106888352e-4,0
597.52,-4.296875e-5,-0.1345898,0.114547,5.21074596575275e-4,8.68141053593576e-4,0
597.56,-5.078125e-5,-0.1039355,0.1153472,0.0011860396641477373,0.0014950406686750418,0
597.6,-6.25e-5,-0.08863867,0.1153531,0.0014896739719980584,0.0014995920023570487,0
597.64,-5.46875e-5,-0.07953516,0.11586,0.001483875892112109,0.0018970715545651654,0
597.68,-5.078125e-5,-0.07409375,0.1142867,0.0013439466933279553,6.643583970996693e-4,0
597.72,-4.296875e-5,-0.06532031,0.1157422,0.0012379641252538683,0.0018057695247361226,0
597.76,-3.90625e-5,-0.05513867,0.1148645,8.394371173087037e-4,0.0011186682875697627,0
597.8,-5.078125e-5,-0.04397265,0.1139938,-1.0808029945356902e-4,4.3723042118658007e-4,0
597.84,-4.296875e-5,-0.04003516,0.1116104,-0.0014713314173303781,-0.0014298155936777845,0
597.88,-4.296875e-5,-0.04075976,0.1086541,-0.002591414559759844,-0.0037461351179433155,0
597.92,-3.90625e-5,0.03203516,0.1091587,-0.002682806838877834,-0.003350340348047575,0
597.96,-3.90625e-5,-0.03947656,0.1116913,-0.0020897046923762774,-0.0013654975261181976,0
598,-3.90625e-5,-0.05821875,0.1118847,-0.00177537554209518,-0.0012143707793444841,0
598.04,-5.46875e-5,0.578623,0.1111395,-0.001955611787469878,-0.001799124723309641,0
598.08,-4.6875e-5,0.2306524,0.1100218,-0.0021146797615708766,-0.00267613394072698,0
598.12,-3.90625e-5,-0.2083789,0.1114406,-0.0019869123858471246,-0.001565418622104409,0
598.16,-3.125e-5,-0.1659414,0.1113972,-0.001922765177153843,-0.0016010450526814386,0
598.2,-4.296875e-5,-0.09207422,0.1106032,-0.0019949950005140418,-0.0022252559884485723,0
598.24,-5.46875e-5,0.03758008,0.111185,-0.0019666215922013804,-0.0017714454438643432,0
598.28,-5.46875e-5,0.2005313,0.1094933,-0.0013459830872723849,-0.0030999184271438707,0
598.32,-5.078125e-5,0.1792773,0.1135935,4.439515419948486e-4,1.108980828028472e-4,0
598.36,-3.90625e-5,-0.1188633,0.116988,0.0030020720719775877,0.0027685937454092185,0
598.4,-5.078125e-5,-0.2210371,0.1205878,0.005640780525366526,0.00558764388863156,0
598.44,-3.515625e-5,-0.1726465,0.1254984,0.0074630408922659085,0.009435001371463657,0
598.48,-4.296875e-5,-0.125125,0.1232402,0.007696945189410841,0.007664834724602858,0
598.52,-4.296875e-5,-0.09595899,0.1220263,0.006996021537370002,0.006714416714717071,0
598.56,-3.515625e-5,-0.07880078,0.1225568,0.005610344374466469,0.007132346243835047,0
598.6,-3.515625e-5,-0.06553125,0.1167177,0.003291345916262876,0.0025588130772049127,0
598.64,-3.125e-5,-0.05780078,0.1132778,0.0011470562486971848,-1.3378665122681043e-4,0
598.68,-3.125e-5,-0.05127539,0.1146111,-5.017423366134088e-4,9.148990301821431e-4,0
598.72,-3.90625e-5,-0.03981055,0.1085897,-0.0020647922433177967,-0.0038009961861442255,0
598.76,-3.90625e-5,-0.04239844,0.1094069,-0.002777908480066321,-0.0031572932947538076,0
598.8,-3.515625e-5,-0.03995898,0.1098114,-0.0024724610939753032,-0.0028375695338813643,0
598.84,-1.953125e-5,0.01457031,0.1113622,-0.0017192342277457156,-0.0016198065717012878,0
598.88,-3.90625e-5,-0.0106543,0.1128093,-9.556674116738171e-4,-4.835810483989227e-4,0
598.92,-3.515625e-5,-0.05613477,0.1121356,-2.0715727867317478e-4,-0.001009747092732286,0
598.96,-1.953125e-5,0.1122754,0.1142624,9.927873455373294e-4,6.590017646924438e-4,0
599,-1.5625e-5,0.6811758,0.1175229,0.0023013801547174958,0.0032164659451062983,0
599.04,-2.734375e-5,-0.1907988,0.1168015,0.0031889486390089205,0.0026533644837171003,0
599.08,-1.953125e-5,-0.1683535,0.1189154,0.003777030785252113,0.004313033185230012,0
599.12,-1.953125e-5,-0.1024023,0.1178214,0.004208217274262995,0.003458982355768657,0
599.16,-1.953125e-5,0.004138672,0.120369,0.004349285775333939,0.00545981908191038,0
599.2,-2.34375e-5,0.170209,0.1186888,0.0036464335082570577,0.004147704297005877,0
599.24,-3.125e-5,0.2230586,0.1149159,0.002483565908114378,0.0011959545419485632,0
599.28,-3.125e-5,-0.01084961,0.1147812,0.0020928460907509126,0.0010960699843953585,0
599.32,-3.125e-5,-0.1706992,0.1163181,0.002667694012407203,0.0023065839498159868,0
599.36,-2.34375e-5,-0.154832,0.1200164,0.002912355588516358,0.005211600274528748,0
599.4,-1.953125e-5,-0.1114141,0.1152307,0.0018266570524855064,0.0014675517899822945,0
599.44,-1.953125e-5,-0.08027539,0.1127042,4.4409993457979636e-4,-5.054697156571862e-4,0
599.48,-1.953125e-5,-0.05638281,0.1132399,-3.818448950142511e-4,-7.837225374362511e-5,0
599.52,-3.125e-5,-0.04511133,0.1118322,-0.001046704466788787,-0.0011745535572589023,0
599.56,-1.5625e-5,-0.02671289,0.1118135,-0.0018732605262985625,-0.0011822010890706201,0
599.6,-1.5625e-5,-0.02569141,0.1090014,-0.002791845193094074,-0.003379544596339459,0
599.64,-2.734375e-5,-0.008435547,0.1083746,-0.003209221783145095,-0.003864550538424333,0
599.68,-3.90625e-5,0.003257813,0.1102158,-0.0030700596317028606,-0.0024157109627383723,0
599.72,-3.125e-5,0.004068359,0.1090347,-0.002785081548725941,-0.0033361774543023176,0
599.76,-2.34375e-5,0.03567773,0.1108993,-0.0023504137468783135,-0.0018699049653721162,0
599.8,-2.734375e-5,0.05132422,0.1120928,-0.00231978747432211,-9.299461355905719e-4,0
599.84,-2.34375e-5,-0.02650977,0.1100239,-0.0033806579375183785,-0.002547252755777074,0
599.88,-3.515625e-5,0.006794922,0.1061002,-0.004966191647936365,-0.005618782013550541,0
599.92,-3.515625e-5,0.8899414,0.1034718,-0.0054630165018123965,-0.007675922831039184,0
599.96,-4.296875e-5,-0.1555781,0.1080226,-0.004135231195953487,-0.0041071100403081325,0
600,-1.953125e-5,-0.1485937,0.1119525,-0.002308807187343594,-0.001025616696034301,0
600.04,-5.078125e-5,-0.08805079,0.1129944,-0.0015187780948140628,-2.0794351323257264e-4,0
600.08,-3.90625e-5,0.001837891,0.1097183,-0.0014006202377510391,-0.0027748170453043334,0
600.12,-3.125e-5,0.1494375,0.113063,-0.0010408419456026975,-1.526453538716345e-4,0
600.16,-3.125e-5,0.2427969,0.1125945,-8.409562418272395e-4,-5.193417499148881e-4,0
600.2,-4.6875e-5,0.06438086,0.112478,-0.001243108473505876,-6.102172249974612e-4,0
600.24,-2.734375e-5,-0.1620664,0.110699,-0.0020713587382750545,-0.0020042817772258576,0
600.28,-3.515625e-5,-0.1715195,0.1089831,-0.002868245572105436,-0.003349204116961736,0
600.32,-1.953125e-5,-0.1314023,0.1085124,-0.0030276567623735615,-0.003718648735140383,0
600.36,-2.734375e-5,-0.09770508,0.1098315,-0.002360003779449536,-0.002685808237965168,0
600.4,-2.734375e-5,-0.07753125,0.1135152,-0.001735528628407333,2.0001744085605815e-4,0
600.44,-2.34375e-5,-0.06777734,0.1100604,-0.0018869027653440407,-0.0025093898367335404,0
600.48,-1.953125e-5,-0.06529297,0.108901,-0.001591704236046231,-0.003420024081274449,0
600.52,-4.296875e-5,-0.05863281,0.1133681,6.85830411783065e-5,7.89375869984683e-5,0
600.56,-2.34375e-5,-0.04622266,0.1171152,0.0019408854567913893,0.0030135648037630364,0
600.6,-4.6875e-5,-0.03612891,0.1178776,0.0028144060287164196,0.0036092148167012126,0
600.64,-4.6875e-5,-0.02890625,0.1165058,0.0028059570294822513,0.0025326164897594866,0
600.68,-4.296875e-5,-0.02364453,0.1169184,0.0024284114458863093,0.0028550579014823465,0
600.72,-3.515625e-5,0.04110352,0.1158798,0.0016009852162844965,0.0020404776304089696,0
600.76,-2.34375e-5,-0.03038281,0.1127055,5.997171065204598e-4,-4.477744446371604e-4,0
600.8,-4.6875e-5,-0.06077344,0.1119594,5.188531150395416e-4,-0.0010328372542584535,0
600.84,-4.6875e-5,0.3814922,0.1161935,0.0013723081285117885,0.0022854931030634688,0
600.88,-5.46875e-5,0.3873379,0.1156648,0.0021413364103499604,0.0018710295344659075,0
600.92,-6.25e-5,-0.2204629,0.1164225,0.0027586121764300252,0.002465161272657568,0
600.96,-5.46875e-5,-0.1745312,0.1183002,0.00326762119988334,0.0039375553021446736,0
601,-6.25e-5,-0.09844727,0.1177267,0.00317639336925809,0.003489283437814988,0
601.04,-5.078125e-5,0.0207793,0.1168727,0.0023760854077801343,0.0028217024619615915,0
601.08,-7.421875e-5,0.1695664,0.1145493,0.0011043956993553737,0.0010028290997114834,0
601.12,-5.859375e-5,0.1723359,0.1126247,-2.2371367668176054e-4,-5.033004045278162e-4,0
601.16,-5.859375e-5,-0.09500391,0.1107175,-0.0010664513345354338,-0.0019958710081678017,0
601.2,-7.421875e-5,-0.2030313,0.1123274,-0.0014147298928212319,-7.320004966463458e-4,0
601.24,-5.46875e-5,-0.1774805,0.1100531,-0.0015155424308206003,-0.0025127404433198564,0
601.28,-5.078125e-5,-0.1420254,0.1107708,-7.935913494729021e-4,-0.0019487022432570788,0
601.32,-5.46875e-5,-0.113875,0.1168292,1.753312839418024e-4,0.002801149853038201,0
601.36,-5.078125e-5,-0.09635938,0.1123194,1.787839760610426e-4,-7.320710916179533e-4,0
601.4,-4.6875e-5,-0.09213476,0.1121477,2.6631380510213476e-4,-8.651390875402932e-4,0
601.44,-5.078125e-5,-0.09014844,0.115316,0.0011400338203380789,0.0016195989360367742,0
601.48,-6.25e-5,-0.08165235,0.1173485,0.0014755003733146225,0.003214335470658507,0
601.52,-5.859375e-5,-0.07468554,0.1144626,3.6134696823177565e-4,9.544631264938049e-4,0
601.56,-5.46875e-5,-0.06959961,0.1110623,-0.0016273279731360772,-0.0017084530050338223,0
601.6,-5.46875e-5,-0.06124219,0.1070053,-0.003127414702618657,-0.004886370360207766,0
601.64,-4.296875e-5,-0.03999414,0.1079811,-0.003053812819129557,-0.004120274436442105,0
601.68,-5.46875e-5,-0.001189453,0.1122299,-0.0020054391862752447,-7.894021733199411e-4,0
601.72,-5.46875e-5,-0.08674414,0.1126981,-0.001604913713283123,-4.219461825697327e-4,0
601.76,-4.6875e-5,-0.10208009999999999,0.1095939,-0.0018988803892201302,-0.002854658117027826,0
601.8,-6.640625e-5,0.8869844,0.1103999,-0.0017161507419065085,-0.0022229468187374493,0
601.84,-5.46875e-5,-0.204084,0.1127934,-0.0010614790330164643,-0.00034728000532909203,0
601.88,-7.03125e-5,-0.2324375,0.1133418,-9.244249932897192e-4,8.211460620902121e-5,0
601.92,-6.25e-5,-0.1771758,0.11130520000000001,-0.0015675861706596083,-0.0015146400117866188,0
601.96,-6.640625e-5,-0.08997656,0.1091178,-0.002124559047567674,-0.0032298331545261598,0
602,-6.640625e-5,0.06120703,0.1103552,-0.001768561688553665,-0.002261126194000418,0.003834595149946629
602.04,-5.859375e-5,0.1917402,0.111231,-3.089183065782026e-4,-0.0015762038827943452,0.004519517461152702
602.08,-7.03125e-5,0.07112695,0.1159571,0.002046283972760964,0.0021263930315570984,0.008222114375504146
602.12,-5.859375e-5,-0.201998,0.1194927,0.004487169862277681,0.004896193802496738,0.010991915146443786
602.16,-5.859375e-5,-0.2296719,0.1211248,0.006487287157918006,0.00617477563670271,0.012270496980649758
602.2,-6.640625e-5,-0.1855488,0.1239141,0.008087183453010146,0.008361363523649402,0.014457084867596448
602.24,-7.03125e-5,-0.1454219,0.1267327,0.00852970164365536,0.010572237655370308,0.016667958999317355
602.28,-5.46875e-5,-0.115707,0.1229306,0.006984473497187918,0.007595376345434146,0.013691097689381194
602.32,-4.296875e-5,-0.1086445,0.118916,0.003880450319466298,0.004453153805954343,0.01054887514990139
602.36,-6.25e-5,-0.1026582,0.1117557,5.217566238147916e-4,-0.0011540128329183199,0.0049417085110287275
602.4,-6.25e-5,-0.09633204,0.1096198,-0.0017072138722823468,-0.002823160811164729,0.003272560532782318
602.44,-7.03125e-5,-0.08527148,0.109993,-0.0027346536792592652,-0.0025260840079291123,0.003569637336017935
602.48,-7.421875e-5,-0.07573242,0.1090386,-0.00345141422825294,-0.0032699991450779076,0.0028257221988691396
602.52,-6.640625e-5,-0.06570508,0.1086279,-0.004376700264115689,-0.003588270389428314,0.002507450954518733
602.56,-7.03125e-5,-0.05935937,0.1058735,-0.0055037336345184155,-0.005744135906487837,3.515854374592101e-4
602.6,-7.421875e-5,-0.002826172,0.1044098,-0.006198621506783292,-0.006889238329410079,-7.935169854630317e-4
602.64,-5.46875e-5,-0.04728516,0.1054208,-0.006031401794594633,-0.006095721343947047,0
602.68,-7.03125e-5,-0.07649805,0.1053174,-0.004884889196528788,-0.0061766506376559685,0
602.72,-6.25e-5,0.1936738,0.1108266,-0.003009510596673611,-0.0018593143869839383,0
602.76,-6.640625e-5,0.6232832,0.1115339,-0.0012460570973394497,-0.0013060737999530528,0
602.8,-5.859375e-5,-0.2290801,0.1143085,2.6696839691416483e-5,8.673416139091555e-4,0
602.84,-6.25e-5,-0.1979902,0.1155299,3.7645910745438957e-4,0.0018234722900786501,0
602.88,-6.640625e-5,-0.1265332,0.1125429,-3.7265895827297437e-4,-5.187167972819842e-4,0
602.92,-6.25e-5,-0.01689062,0.1100672,-0.001018659034183035,-0.0024602231094561903,0
602.96,-5.859375e-5,0.1393437,0.1119249,-5.756068846709897e-4,-0.0010055333209499744,0
603,-5.46875e-5,0.1840449,0.1135576,7.176787407537607e-4,2.7263925788389146e-4,0
603.04,-5.078125e-5,-0.0493457,0.1169497,0.0021161026031539447,0.0029298992915140903,0
603.08,-5.078125e-5,-0.1859551,0.1176074,0.002857978074076975,0.0034443578439210592,0
603.12,-7.03125e-5,-0.1676582,0.1172848,0.002683135398940057,0.0031909863386202085,0
603.16,-5.859375e-5,-0.1343672,0.1147342,0.002156925272504241,0.0011917785827720625,0
603.2,-7.421875e-5,-0.1129395,0.1170591,0.0014616114513559667,0.0030142498666264625,0
603.24,-7.421875e-5,-0.09595312,0.1130079,1.2157126004474967e-4,-1.6048669033446393e-4,0
603.28,-6.25e-5,-0.08349805,0.1115518,-0.0016202317784405804,-0.0013011698614490616,0
603.32,-5.46875e-5,-0.07769141,0.1074047,-0.0028771932181801373,-0.004551305123319698,0
603.36,-4.296875e-5,-0.07066602,0.1089771,-0.0029557987095148275,-0.0033191283186764357,0
603.4,-5.46875e-5,-0.06655859,0.110724,-0.0022317700856204904,-0.0019506999382430696,0
603.44,-5.46875e-5,-0.05763476,0.1111687,-0.0013708472575050294,-0.0016032637260544825,0
603.48,-5.859375e-5,-0.04430078,0.1142635,-8.897708118745326e-4,8.211078567586451e-4,0
603.52,-6.25e-5,-0.03206055,0.1117011,-0.0013665328859793356,-0.0011885900301640384,0
603.56,-6.25e-5,0.03839062,0.1088583,-0.0019439180627010466,-0.0034182573958707755,0
603.6,-5.078125e-5,-0.04814844,0.1114348,-0.001660685914699969,-0.0014007350716194068,0
603.64,-5.078125e-5,-0.07164062,0.1113205,-7.878021041786252e-4,-0.0014925237988337263,0
603.68,-5.078125e-5,0.7122578,0.1138807,4.5425159650344573e-4,5.117654230626584e-4,0
603.72,-4.6875e-5,0.07059375,0.1167049,0.0014676051808606685,0.0027230626681724567,0
603.76,-5.078125e-5,-0.2085918,0.1160057,0.0013906521192134614,0.0021730956036516867,0
603.8,-5.078125e-5,-0.1608223,0.1129248,6.55003189357882e-4,-2.4334085147086618e-4,0
603.84,-5.078125e-5,-0.07778516,0.1141543,-4.778079864114955e-5,7.18741144378466e-4,0
603.88,-4.6875e-5,0.05748242,0.111004,-5.941315246109844e-4,-0.0017520170059394725,0
603.92,-5.078125e-5,0.2014375,0.1117774,-4.3128399352862685e-4,-0.0011475962852404468,0
603.96,-3.125e-5,0.1618926,0.1138887,5.382842667143539e-4,5.053095095139674e-4,0
604,-3.515625e-5,-0.1204453,0.1153461,0.001734078319126789,0.0016457583694468592,0
604.04,-4.6875e-5,-0.1935469,0.1175358,0.0026875774725083823,0.0033604549783881063,0
604.08,-2.734375e-5,-0.1538672,0.1174213,0.0030358485452684427,0.003269615384506367,0
604.12,-3.90625e-5,-0.1223672,0.1171204,0.0027910144698084427,0.0030331889951063225,0
604.16,-3.90625e-5,-0.1031621,0.1157771,0.0022452034718331757,0.001980192692896396,0
604.2,-3.90625e-5,-0.08884375,0.116427,0.0012946605704629384,0.002489809494460745,0
604.24,-3.90625e-5,-0.07701758,0.1120265,-1.1755184269865168e-4,-9.587606044157449e-4,0
604.28,-3.125e-5,-0.06859766,0.1115792,-0.0014094777108767489,-0.0013089040106821423,0
604.32,-3.515625e-5,-0.05661914,0.1095653,-0.002234825218588222,-0.0028871789593785204,0
604.36,-4.296875e-5,-0.04686914,0.110302,-0.00268318645754883,-0.002309947874636146,0
604.4,-3.515625e-5,-0.04012891,0.109639,-0.003079101625221224,-0.0028301876704638295,0
604.44,-5.078125e-5,-0.03316602,0.1078462,-0.003267641326617636,-0.004236428792639609,0
604.48,-3.125e-5,0.006445313,0.1101794,-0.0029127158145384317,-0.0024093175846408056,0
604.52,-2.34375e-5,0.01640234,0.1108567,-0.0026222202847296524,-0.001880506394944989,0
604.56,-3.125e-5,-0.0531914,0.1090685,-0.0025561138418577463,-0.003284488467835317,0
604.6,-3.515625e-5,-0.01931641,0.1099866,-0.0019411504905817133,-0.002567750263756991,0
604.64,-3.515625e-5,0.8634922,0.113421,-9.385492882620602e-4,1.2089652645086819e-4,0
604.68,-1.953125e-5,-0.1872012,0.1128187,-3.172251962888882e-4,-3.544642609938941e-4,0
604.72,-1.5625e-5,-0.1868242,0.113039,1.1753088661310424e-4,-1.851146734561665e-4,0
604.76,-1.5625e-5,-0.1214141,0.1139728,8.185536197153682e-4,5.434577991110486e-4,0
604.8,-3.125e-5,-0.02133203,0.1155335,0.0017094664468594537,0.0017634898226806478,0
604.84,-2.734375e-5,0.1299199,0.1163155,0.0026245043912056227,0.0023734434759806033,0
604.88,-3.515625e-5,0.215291,0.1183884,0.0033161675637936507,0.003995598947555238,0
604.92,-3.515625e-5,0.04427539,0.1175133,0.0035565309204122213,0.0033076983186209174,0
604.96,-2.734375e-5,-0.1774844,0.1169427,0.003821672497397018,0.002858991772096212,0
605,-1.953125e-5,-0.1803418,0.1205485,0.004013103385224854,0.005684262377614614,0
605.04,-2.734375e-5,-0.1426367,0.117062,0.003389003540935018,0.0029513783815056263,0
605.08,-1.953125e-5,-0.1127227,0.1159096,0.002447734469293588,0.002048463451964494,0
605.12,-1.953125e-5,-0.09114843,0.1156879,0.0016713672839250662,0.001875368796673751,0
605.16,-1.171875e-5,-0.07502539,0.1136094,0.0010274382701934855,2.4718231182674946e-4,0
605.2,-2.34375e-5,-0.06779492,0.1153716,3.4440857069203187e-4,0.0016294337611097586,0
605.24,-2.34375e-5,-0.05818555,0.112396,-9.759819454513248e-4,-7.016169439973248e-4,0
605.28,-3.125e-5,-0.05550195,0.1084238,-0.0023502276892053086,-0.003813928643152684,0
605.32,-7.8125e-6,-0.04254297,0.1099225,-0.002860942103526763,-0.0026386682759284826,0
605.36,-1.953125e-5,-0.03389648,0.1094542,-0.0028551239774938916,-0.0030055890443356965,0
605.4,-1.171875e-5,-0.03361719,0.1090607,-0.0023798961186558836,-0.003314355093348846,0
605.44,-2.34375e-5,0.03507813,0.1126824,-0.0014546994751029392,-4.7646991466936063e-4,0
605.48,-1.953125e-5,-0.02828125,0.1137643,-0.0012278968799167016,3.7060626592619084e-4,0
605.52,-2.734375e-5,-0.05501758,0.1086403,-0.0015511687387056393,-0.0036465375484160804,0
605.56,-2.734375e-5,0.3311035,0.1136686,-0.0015645334801275136,2.932694446739979e-4,0
605.6,-1.171875e-5,0.4628945,0.1100548,-0.0017279034390998513,-0.002540686271609612,0
605.64,0,-0.202207,0.1101745,-0.001608744439744099,-0.002448669310809714,0
605.68,-1.5625e-5,-0.1619316,0.112636,-7.057080474772445e-4,-5.215007041469721e-4,0
605.72,-1.5625e-5,-0.09097265,0.1134993,4.7608675182425777e-4,1.52892150850235e-4,0
605.76,-3.90625e-6,0.02721484,0.1147199,0.0020498106482739176,0.0011073663090820254,0
605.8,-2.34375e-5,0.175625,0.1184981,0.004204772761490037,0.004066701009027294,0
605.84,-2.34375e-5,0.1945801,0.1230064,0.006000152585193554,0.007598941389715463,0
605.88,-1.171875e-5,-0.05726367,0.1212195,0.006671749327323353,0.006198108609413411,0
605.92,3.90625e-6,-0.1809316,0.1225829,0.006541258254376201,0.007267507568875441,0
605.96,-7.8125e-6,-0.1570723,0.1217016,0.005376131061847804,0.006578624345350304,0
606,-1.171875e-5,-0.1229395,0.1167313,0.0030777857195698225,0.0026857598417308758,0
606.04,-3.90625e-6,-0.0941836,0.1128524,8.259525154706542e-4,-3.512246464445532e-4,0
606.08,-1.171875e-5,-0.08007227,0.1120211,-5.063371314611881e-4,-9.995095094449205e-4,0
606.12,-7.8125e-6,-0.07172266,0.1116096,-0.0010962709652934592,-0.0013189066134483352,0
606.16,-1.171875e-5,-0.05836133,0.1122118,-0.0015544100802061213,-8.439585733955688e-4,0
606.2,-1.953125e-5,-0.04989648,0.1104071,-0.0022907931247132685,-0.0022557085315115066,0
606.24,-1.5625e-5,-0.04044336,0.108658,-0.0029153243710320314,-0.0036242345971946263,0
606.28,-2.34375e-5,-0.03408008,0.1092963,-0.002886570702017494,-0.0031220526956080527,0
606.32,-1.5625e-5,-0.02152539,0.1102583,-0.002324826749514968,-0.002366642872868323,0
606.36,-1.953125e-5,0.03339648,0.1113583,-0.00154530908056026,-0.0015034403074328554,0
606.4,-1.5625e-5,0.03653906,0.111705,-4.582039547410444e-4,-0.001230923133990914,0
606.44,-1.953125e-5,-0.03489258,0.1141198,0.001291766518811906,6.624077865114782e-4,0
606.48,-1.953125e-5,0.02031055,0.1195365,0.0030019085607302905,0.004908778056171851,0
606.52,-3.125e-5,0.8901601,0.1183341,0.003419293058767016,0.0039677725918951905,0
606.56,-1.5625e-5,-0.174416,0.1171381,0.0026114441440311126,0.00303241015142672,0
606.6,-1.5625e-5,-0.1687676,0.1148053,0.0012449886291168238,0.0012064855237246231,0
606.64,-7.8125e-6,-0.09770703,0.1121882,-6.753172029560262e-5,-8.420872218400335e-4,0
606.68,-1.953125e-5,0.007695312,0.1104896,-3.635933939387748e-4,-0.0021708587256499268,0
606.72,-1.5625e-5,0.1630586,0.1145757,5.163449703636067e-4,0.001034162515471229,0
606.76,-1.171875e-5,0.2511543,0.1158058,0.0014211175307841729,0.0020007709690479463,0
606.8,-2.734375e-5,0.06418555,0.1156104,0.001691591922062513,0.0018503668770660049,0
606.84,-3.515625e-5,-0.1523926,0.1155601,0.0014977759114922844,0.001813986582746627,0
606.88,-3.515625e-5,-0.1496231,0.1147814,8.790011031928316e-4,0.0012069617955303947,0
606.92,-3.515625e-5,-0.1130781,0.1112766,5.340101424514397e-4,-0.0015366309003396626,0
606.96,-2.734375e-5,-0.08636328,0.1147993,0.0013223112303389958,0.001227794793636969,0
607,-2.34375e-5,-0.06761133,0.1180946,0.0022322948180345647,0.003814174817795309,0
607.04,-1.953125e-5,-0.0578457,0.1169531,0.0017357888276288388,0.002923526074929678,0
607.08,-1.953125e-5,-0.04988281,0.1137305,-2.4103836287512074e-4,4.021412906100635e-4,0
607.12,-2.34375e-5,-0.04098047,0.1088556,-0.0027481905362436404,-0.003414277780420275,0
607.16,-2.734375e-5,-0.03458008,0.1070203,-0.004911750040815722,-0.004848751477373955,0
607.2,-2.34375e-5,-0.02704102,0.1052702,-0.006807242060491925,-0.006217209856931366,0
607.24,-3.125e-5,-0.01928906,0.1004791,-0.008130686901333428,-0.009970231995439097,0
607.28,-2.734375e-5,0.01112305,0.1016856,-0.007649034204970569,-0.009023818849429592,0
607.32,-3.515625e-5,0.06484766,0.1059039,-0.005197556291221031,-0.005718136272394267,0
607.36,-3.90625e-5,-0.03258789,0.1119636,-0.0020464533770858345,-9.70039484765866e-4,0
607.4,-5.078125e-5,-0.05926758,0.1158757,1.508974535672349e-4,0.002094582665355542,0
607.44,-4.296875e-5,0.9524297,0.1142679,8.58897827037574e-4,8.329542799907304e-4,0
607.48,-4.296875e-5,-0.1130918,0.1154993,5.839321641565529e-4,0.001796865450092549,0
607.52,-3.90625e-5,-0.1922852,0.1131376,-6.14280392189252e-4,-5.526587515193391e-5,0
607.56,-5.078125e-5,-0.1398145,0.1099834,-0.002456258239492842,-0.0025285794452075713,0
607.6,-4.6875e-5,-0.05126563,0.1066424,-0.003913991769002746,-0.005148709011323057,0
607.64,-5.46875e-5,0.09461914,0.1060506,-0.003864640859469183,-0.005614787035239317,0
607.68,-4.6875e-5,0.2183398,0.1095546,-0.0018833083488151783,-0.0028714016228475778,0
607.72,-5.078125e-5,0.1161856,0.1155675,0.0010955306619853432,0.0018380441896086233,0
607.76,-4.6875e-5,-0.151041,0.1193889,0.003442909191327274,0.00483004934286287,0
607.8,-3.90625e-5,-0.1899473,0.1187637,0.004617167708851667,0.004337504771522599,0
